file,year,kai,track,nichi,url,path,ok,bytes
2026-2hanshin6.pdf,2026,2,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-2hanshin6.pdf,data/text/2026/2026-2hanshin6.txt,1,149107
2026-2hanshin7.pdf,2026,2,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-2hanshin7.pdf,data/text/2026/2026-2hanshin7.txt,1,142309
2026-2hanshin8.pdf,2026,2,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-2hanshin8.pdf,data/text/2026/2026-2hanshin8.txt,1,138740
2026-3hanshin1.pdf,2026,3,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin1.pdf,data/text/2026/2026-3hanshin1.txt,1,140910
2026-3hanshin2.pdf,2026,3,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin2.pdf,data/text/2026/2026-3hanshin2.txt,1,147218
2026-3hanshin3.pdf,2026,3,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin3.pdf,data/text/2026/2026-3hanshin3.txt,1,144682
2026-3hanshin4.pdf,2026,3,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin4.pdf,data/text/2026/2026-3hanshin4.txt,1,148730
2026-3hanshin5.pdf,2026,3,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin5.pdf,data/text/2026/2026-3hanshin5.txt,1,150657
2026-3hanshin6.pdf,2026,3,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-3hanshin6.pdf,data/text/2026/2026-3hanshin6.txt,1,152197
2026-4hanshin1.pdf,2026,4,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-4hanshin1.pdf,data/text/2026/2026-4hanshin1.txt,1,128882
2026-4hanshin2.pdf,2026,4,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2026/2026-4hanshin2.pdf,data/text/2026/2026-4hanshin2.txt,1,140044
